¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¾Ç¦¨¸ô601~630¸¹,14.56,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990128,170.04000000000002,3,2,2,¦³,¦³,13050000,76747,©Y¹D¥­­±,34.89,0,ªþ§N®ð¾÷¡Bµ¡Ã®µ¥®a¨ã³]³Æ,RPVPMLNLLHKFFIF56DA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï«T­^µó111«Ñ1~30¸¹,15.15,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840727,74.16,2,1,1,¦³,¦³,5800000,78209,,0.0,0,,RPSOMLRLLHKFFIF56DA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï³Õ·Rµó32«Ñ1~30¸¹,18.9,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,5,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801213,74.38,2,2,2,¦³,¦³,10500000,141167,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPORMLQLLHKFFHF88DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¥Ã¦w¥_¸ô¤G¬q91~120¸¹,16.05,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971128,125.75,2,2,1,¦³,¦³,13980000,111173,©Y¹D¥­­±,35.45,0,,RPRPMLQLLHKFFGF88DA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô1~30¸¹,1.94,¦í,,,10401,¤g¦a3«Øª«1¨®¦ì0,¤Q¤K¼h,22,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851116,34.120000000000005,1,1,1,¦³,¦³,5000000,146542,,0.0,0,,RPWOMLOLLHKFFHF56DA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¥Á¸qµó22«Ñ1~30¸¹,13.64,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860128,83.02000000000001,3,2,1,¦³,¦³,9580000,115394,,0.0,0,,RPVOMLNLLHKFFGF88DA
¤T­«°Ï,¤g¦a,¤¯¸q¬q1831~1860¦a¸¹,82.5,¨ä¥L,,,10112,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6736500,81655,,0.0,0,,RPQPMLNLLHKFFGF48DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¥Á±Ú¸ô65«Ñ1~30¸¹,35.03,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960124,95.5,3,2,1,¦³,¦³,11360000,118953,,0.0,0,,RPQNMLTLLHKFFEF68DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¤T¥Á¸ô51«Ñ3§Ë1~30¸¹,34.36,¦í,,,10400,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0650825,86.06,2,1,1,¦³,µL,10000000,116198,,0.0,0,,RPPQMLRKMHKFFCF48DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¦w©¾¸ô31~60¸¹,25.62,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©²V¾®¤g³y,0910417,175.75,3,2,2,¦³,¦³,15000000,85349,©Y¹D¥­­±,37.88,0,,RPSPMLPLLHKFFCF48DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï«Ø°ê¸ô241~270¸¹,9.18,¤u,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,9,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980605,42.879999999999995,1,1,1,¦³,¦³,8700000,202892,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVPMLPLLHKFFCF78DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤¥¿¸ô318«Ñ1~30¸¹,14.17,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890526,150.8,2,2,2,¦³,¦³,15000000,99469,©Y¹D¥­­±,45.17,0,,RPTQMLLMLHKFFBF28DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°ÏÀs¦w¸ô451~480¸¹,14.28,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860807,99.88,3,2,2,¦³,¦³,8100000,81097,,0.0,0,,RPTOMLLJMHKFFBF87DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤¤©Mµó59«Ñ1~30¸¹,20.82,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850625,99.65,3,1,2,¦³,¦³,11200000,112393,,0.0,0,,RPVRMLRLLHKFFBF09DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï°ê¥ú¸ô67«Ñ1~30¸¹,32.93,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840323,176.75,3,2,2,¦³,¦³,21500000,121641,©Y¹D¥­­±,0.0,0,,RPRNMLOLLHKFFAF87DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤jÆ[¸ô¤T¬q271~300¸¹,23.63,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,78.29,3,1,1,¦³,µL,6000000,76638,,0.0,0,,RPTNMLOLLHKFFAF08DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥Á¥Í¸ô¤T¬q301~330¸¹,1.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,37,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0950914,56.22,2,1,1,¦³,¦³,8000000,142298,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOOMLOLLHKFFAF67DA
¤g«°°Ï,¤g¦a,¤jÅr¬q541~570¦a¸¹,100.07,¤u,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2724300,27224,,0.0,0,,RPTNMLQLLHKFFAF28DA
ªL¤f°Ï,¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q421~450¸¹,0.01,°Ó,,,10403,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,28.8,0,0,0,¦³,¦³,1200000,,©Y¹D¥­­±,28.8,1200000,Á`»ù§t½æ¤èÀ³¥I¤§©Ò¦³µ|¶O(½æ²M),RPXRMLNLLHKFFBF88DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤¯·R¸ô¤@¬q28«Ñ31~60¸¹,103.38,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970410,231.0,4,2,3,¦³,¦³,16180000,70043,©Y¹D¥­­±,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPROMLRLLHKFFBF38DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï©M¥­µó36«Ñ7§Ë1~30¸¹,24.99,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990126,147.65,3,2,2,¦³,¦³,10500000,71114,©Y¹D¥­­±,19.42,0,Á`»ù§tÃØ¿O¹¢¡Bµ¡Ã®(¬[)¡B¼ö¤ô¾¹¡B¥Ë´µÄl¡B¼p¨ã¡B¬y²z¥x¡B±Æªo·Ï¾÷¡B¤ÑµM¥Ë´µµ¥³Ã­Ñ¡C  ¥»¶R½æ«´¬ù¼Ðªºª«¤§¹H³¹«Ø¿v¦ì¸m¡G¨ä¥L¥¼¸g¥Ó½Ð«Ø¿v°õ·Ó¤§¼W§ï«Ø¡G«B¾BÅÜ§ó¶§¥x¨Ï¥Î¡C,RPVNMLTJMHKFFIF76CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¥ú¿³µó121~150¸¹,45.43,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,175.66,3,2,2,¦³,¦³,9900000,56359,,0.0,0,,RPTRMLMJMHKFFIF88CA
Åaºq°Ï,¤g¦a,°ê¼y¬q661~690¦a¸¹,26.05,°Ó,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1400000,53743,,0.0,0,¦@¦³¤H¶¡¤§¥æ©ö§t¥¼µn°O«Øª«2¤á,RPWOMLRKMHKFFIF86CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï°ê³Íµó91~120¸¹,33.16,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980608,221.16,3,2,2,¦³,¦³,17500000,79128,©Y¹D¥­­±,29.68,0,,RPTPMLPLLHKFFIF09CA
¤T®l°Ï,¤g¦a,´¡¨¤¬q¤º´¡¨¤¤p¬q31~60¦a¸¹,3300.0,,´ËªL°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7800000,2364,,0.0,0,¦a¤W¹A§@ª«ÀH¦P¤g¦a¤@¨Ö²¾Âà©Ò¦³Åv¤©¥Ò¤è,RPQQMLPLLHKFFIF88CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï©¾§µµó1~30¸¹,22.75,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670107,61.64,3,1,1,¦³,µL,1700000,27579,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t³»¼Ó¼W«Ø¡C,RPPNMLPLLHKFFIF48CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¦¨¸ô121~150¸¹,48.04,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020812,351.83000000000004,4,2,3,¦³,¦³,33530000,99838,©Y¹D¥­­±,50.04,3400000,¥»®×Åv§Q¤H¦³¤G¤H©|¥¼¦¨¥ßºÞ²z²ÕÂ´,RPPOMLOLLHKFFIF48CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¤j¦w¸ô511~540¸¹,31.41,¤u,,,10312,¤g¦a2«Øª«1¨®¦ì1,¤»¼h,10,¼t¿ì,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0880403,217.14999999999998,2,0,1,¦³,¦³,12000000,55261,©Y¹D¾÷±ñ,19.88,0,,RPRNMLLJMHKFFIF18CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°ÏÅa®ç¸ô296«Ñ84§Ë1~30¸¹,55.13,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,86.4,2,1,1,¦³,µL,4200000,48611,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö.¥»¥æ©öÅv§Q¤H¦@­p2¤H.,RPUOMLKMLHKFFIF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï­û¤s¸ô146«Ñ1~30¸¹,25.42,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤T¼h¡A¶§¥x,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690806,88.01,3,2,1,¦³,µL,10000000,113623,,0.0,0,,RPPNMLRKMHKFFHF58CA
¥Ã©M°Ï,¤g¦a,¤å¤Æ¬q811~840¦a¸¹,82.83,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,48292,,0.0,0,,RPXOMLKLMHKFFHF88CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï³s«°¸ô469«Ñ1~30¸¹,23.99,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0661109,92.19,3,1,1,¦³,µL,8600000,93286,,0.0,0,,RPRQMLRKMHKFFHF09CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦¨¥\¸ô¤G¬q121~150¸¹,32.54,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690527,110.0,2,2,1,¦³,µL,7800000,70909,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLNKMHKFFHF88CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô121~150¸¹,5.69,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0981009,64.07000000000001,2,1,1,¦³,¦³,10000000,156079,,0.0,0,,RPVOMLMJMHKFFHF68CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¤¤¥¿¸ô602«Ñ1~30¸¹,6.09,°Ó,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870920,73.09,2,1,1,¦³,¦³,9700000,132713,¤É­°¾÷±ñ,0.0,0,,RPTPMLQLLHKFFHF09CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï­û¤s¸ô226«Ñ13§Ë1~30¸¹,80.32,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0571204,85.4,3,2,2,¦³,µL,14000000,163934,,0.0,0,,RPOPMLRLLHKFFHF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤j«iµó25«Ñ39§Ë1~30¸¹,22.79,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0620704,51.98,3,1,1,¦³,µL,3300000,63486,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLRLLHKFFHF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô721~750¸¹,26.82,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750109,115.85000000000001,3,2,1,¦³,µL,9800000,84592,,0.0,0,§t³»¼Ó¼W«Ø¡C¤W¦C¸ê®Æ¥Ñ¤£°Ê²£¸g¬ö·~»PÅv§Q¤H´£¨Ñ¡C,RPTOMLRLLHKFFHF09CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¥Á¥Íµó28«Ñ1~30¸¹,38.81,°Ó,,,10312,¤g¦a2«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670915,84.38,3,2,2,¦³,µL,9310000,110334,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLOLLHKFFHF58CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¦¨¥\¸ô¤@¬q61~90¸¹,93.43,¦í,,,10312,¤g¦a2«Øª«6¨®¦ì15,³q¹D¡A¦a¤U¥|¼h¡A¦a¤U¤­¼h,22,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©²V¾®¤g³y,0840701,1419.0,0,0,0,µL,¦³,76000000,53559,©Y¹D¥­­±,0.0,19500000,¨®¦ì»ù®æµLªk©î¤À¡C,RPQPMLOLLHKFFHF58CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï´º¥­¸ô259«Ñ1~30¸¹,11.7,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971001,83.12,2,2,1,¦³,¦³,11880000,142926,,0.0,0,,RPUPMLOLLHKFFHF98CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã§Q¸ô7«Ñ6§Ë1~30¸¹,17.2,°Ó,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831212,50.49,2,1,1,¦³,µL,8100000,160428,,0.0,0,,RPUNMLOLLHKFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤T¬q114«Ñ31~60¸¹,39.29,¤u,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0860719,182.46,4,2,2,¦³,µL,16000000,87690,,0.0,0,,RPVNMLOLLHKFFHF88CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï´IµØµó121~150¸¹,22.33,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,3,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0591001,60.53,2,2,1,¦³,µL,7100000,117297,,0.0,0,³»¼Ó¥[»\(1©Ð1ÆU1½Ã),RPVPMLNKMHKFFGF88CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°´¼µó1~30¸¹,122.69,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì3,¤Q¤@¼h¡A¤Q¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040114,692.81,0,0,0,µL,¦³,75880000,120763,©Y¹D¥­­±,104.22,4800000,,RPPOMLOKMHKFFGF28CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°´¼µó1~30¸¹,78.77,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì2,¤K¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040114,443.59000000000003,8,4,4,¦³,¦³,53000000,131376,©Y¹D¥­­±,67.57,3600000,,RPQOMLOKMHKFFGF38CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°´¼µó1~30¸¹,39.53,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040114,223.18,4,2,2,¦³,¦³,23920000,117916,©Y¹D¥­­±,34.74,1700000,,RPROMLOKMHKFFGF48CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°´¼µó1~30¸¹,39.53,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040114,221.28000000000003,4,2,2,¦³,¦³,27000000,133722,©Y¹D¥­­±,32.83,1800000,,RPRRMLTJMHKFFGF56CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°´¼µó1~30¸¹,39.24,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040114,222.31,4,2,2,¦³,¦³,23490000,116703,©Y¹D¥­­±,34.74,1600000,,RPVNMLOKMHKFFGF78CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤¤¤s¤@¸ô91~120¸¹,17.89,¦í,,,10311,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850529,161.24,5,1,3,¦³,¦³,15800000,97991,©Y¹D¥­­±,0.0,0,,RPOOMLPKMHKFFGF28CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¤¤¥¿¥_¸ô361~390¸¹,19.03,¤u,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950802,118.92,2,2,1,¦³,¦³,9620000,80895,©Y¹D¥­­±,34.43,0,,RPUOMLMLMHKFFGF68CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¨®¸ôÀYµó122«Ñ1~30¸¹,37.13,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¦a¤U¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0790224,156.44,0,0,0,µL,µL,13500000,86295,,0.0,0,¼W«Ø©Î¥e¥Î½d³ò:¨¾¤õ«Ñ,RPOPMLQLLHKFFGF48CA
