¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
ªê§ÀÂí,¤g¦a,¤û®H¤l¬q1681~1710¦a¸¹,932.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,2146,,0.0,0,,RPOOMLTKLHKFFDP66CA
¥j§|¶m,¤g¦a,¤j´ò©³¬q181~210¦a¸¹,824.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4800000,5825,,0.0,0,,RPTNMLOLLHKFFAP98CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«§»ºÖ¸ô55«Ñ1~30¸¹,102.93,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940320,260.43,5,2,3,¦³,¦³,8000000,30718,,0.0,0,,RPTNMLSKLHKFFAP66CA
¤æ¤»¥«,¤g¦a,¤æ¤»¬q31~60¦a¸¹,133.0,°Ó,,,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7200000,54135,,0.0,0,,RPUNMLSKLHKFFAP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«ªLÀY¨½ªLÀY1~30¸¹,111.23,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950110,171.03,4,2,3,¦³,µL,4700000,27481,,0.0,0,,RPSPMLTKLHKFFAP86CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«©ú¼w¥_¸ô¤T¬q359«Ñ31~60¸¹,140.62,¤u,,,10301,¤g¦a3«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030618,193.81,3,2,4,¦³,µL,7100000,36634,,0.0,0,,RPWNMLLLLHKFFAP98CA
¤æ¤»¥«,¤g¦a,¤j¼æ¬q¤j¼æ¤p¬q511~540¦a¸¹,3249.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17199300,5294,,0.0,0,,RPPNMLQLLHKFFAP78CA
ªL¤º¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªL¤º¶m­«¿³§ø­«¿³¸ô1~30¸¹,3342.05,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a4«Øª«1¨®¦ì0,¤@¼h,1,¹AªÙ,¹AªÙ,¿û³y,0790602,160.92,0,0,0,µL,µL,7615800,,,0.0,0,,RPXNMLLMLHKFFAP56CA
¤æ¤»¥«,¤g¦a,ºh¥_¬q661~690¦a¸¹,2834.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3506400,1237,,0.0,0,,RPQOMLLJMHKFFAP38CA
¤æ¤»¥«,«Øª«,¶³ªL¿¤¤æ¤»¥«¤æ¤u¤»¸ô1~30¸¹,0.0,,,,10310,¤g¦a0«Øª«2¨®¦ì0,¤@¼h,1,¼t¿ì,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0931125,1448.17,6,4,4,¦³,µL,12920000,8922,,0.0,0,,RPROMLTJMHKFFAP66CA
¤æ¤»¥«,¤g¦a,¥ú©ú¬q121~150¦a¸¹,2749.08,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,29107259,10588,,0.0,0,,RPSOMLTJMHKFFAP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«ªøªL¸ô1~30¸¹,1218.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,­Ü®w,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0930220,732.6,5,1,2,¦³,µL,11300000,,,0.0,0,1.¥]§t¼W«Øª«¡C,RPWNMLOKMHKFFAP66CA
¤j°ñ¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤j°ñ¶m¤j°ñ¸ô9«Ñ40§Ë1~30¸¹,82.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10401,¤g¦a2«Øª«1¨®¦ì1,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840102,228.04,4,2,3,¦³,µL,3600000,15787,¤@¼Ó¥­­±,0.0,0,,RPTNMLTKLHKFFBP86CA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí¿³©÷¸ô91~120¸¹,153.0,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030828,234.81,7,2,5,¦³,µL,13100000,55790,,0.0,0,§t¼W«Øª«¥þ³¡¡C,RPPNMLPLLHKFFBP78CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âí¤¤¿³¨½ºÖ¨Ó¸ô361~390¸¹,152.22,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031203,202.37,5,2,3,¦³,µL,8600000,42496,,0.0,0,,RPPNMLTJMHKFFCP56CA
±[­I¶m,¤g¦a,¶¶¤Ñ¬q481~510¦a¸¹,381.77,¦í,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5815230,15232,,0.0,0,,RPQNMLTJMHKFFCP66CA
±[­I¶m,¤g¦a,¶¶¤Ñ¬q481~510¦a¸¹,277.6,¦í,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4116770,14830,,0.0,0,,RPSNMLTJMHKFFCP86CA
¤j°ñ¶m,¤g¦a,ÂÂÉÜ¬q691~720¦a¸¹,84.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,228600,2721,,0.0,0,,RPSNMLTKLHKFFBP76CA
¤æ«nÂí,¤g¦a,©ú©÷¬q1891~1920¦a¸¹,708.0,¦í,,,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23558700,33275,,0.0,0,,RPRNMLTJMHKFFBP66CA
¦èÁ³Âí,¤g¦a,¤T¶ô­í¬q¤T¶ô­í¤p¬q841~870¦a¸¹,2593.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4278450,1650,,0.0,0,,RPPNMLTKLHKFFCP56CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥«¦¿­í¨½¦¿­í¸ô100«Ñ1§Ë1~30¸¹,49.63,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì1,¤G¼h¡A¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880926,138.54,4,2,2,¦³,¦³,2000000,14436,¤@¼Ó¥­­±,19.15,0,,RPXOMLRLLHKFFAP17CA
¤æ¤»¥«,¤g¦a,®üÂ×±[¬q¦¶¤¦ÆW¤p¬q31~60¦a¸¹,11.34,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,263175,23208,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLLLHKFFAP28CA
¤æ¤»¥«,¤g¦a,¥ú©ú¬q571~600¦a¸¹,182.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2697695,14823,,0.0,0,,RPQPMLTKLHKFFAP66CA
¤æ¤»¥«,¤g¦a,¥Û¹A¬q91~120¦a¸¹,134.06,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1540900,11494,,0.0,0,,RPRPMLTKLHKFFAP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«Âí¥_¨½¥_²»µó31~60¸¹,189.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0720120,250.24,2,2,3,¦³,µL,11000000,43958,,0.0,0,,RPTPMLTKLHKFFAP96CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«·¾ÔÅ¨½¤T¼Ö¸ô36«Ñ1~30¸¹,106.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830630,197.48,3,2,3,¦³,µL,3300000,16711,,0.0,0,,RPXOMLTKLHKFFAP27CA
¤æ¤»¥«,¤g¦a,¤j¼æ¬qªÀ¤f¤p¬q331~360¦a¸¹,72.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1650000,22917,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOPMLTKLHKFFAP09CA
¤g®wÂí,¤g¦a,·s¥_¬q1531~1560¦a¸¹,1985.94,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1985940,1000,,0.0,0,,RPPOMLTKLHKFFDP76CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¤u±M¸ô211~240¸¹,5.09,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861106,30.23,1,1,1,¦³,¦³,550000,18194,,0.0,0,,RPPNMLTKLHKFFDP66CA
ªê§ÀÂí,¤g¦a,¹L·Ë¤l¬q4021~4050¦a¸¹,1000.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3050000,3050,,0.0,0,,RPRNMLTKLHKFFDP86CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¤T¦X1~30¸¹,122.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031022,195.16,4,3,5,¦³,µL,6960000,35663,,0.0,0,,RPWNMLTKLHKFFDP37CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âí¤¤¤s¸ô293«Ñ1~30¸¹,141.77,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030915,172.21,4,2,3,¦³,µL,8500000,49358,,0.0,0,,RPRNMLSJMHKFFCP66CA
ªê§ÀÂí,¤g¦a,Ùõ¤l¬q301~330¦a¸¹,232.0,,ªe¤t°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,174000,750,,0.0,0,,RPPNMLPLLHKFFDP98CA
¤g®wÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤g®wÂí©¾¥¿¨½¤¯¬üµó2«Ñ1~30¸¹,75.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690428,107.91,2,3,3,¦³,µL,2460000,22797,,0.0,0,,RPVNMLKMLHKFFDP56CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤ªê§ÀÂí¼w¿³¨½¤½¦w¸ô75«Ñ1§Ë1~30¸¹,17.79,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850309,161.76,4,2,2,¦³,µL,3900000,24530,©Y¹D¥­­±,15.0,300000,,RPRNMLTJMHKFFDP86CA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q391~420¦a¸¹,2000.89,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1434000,717,,0.0,0,,RPQNMLRJMHKFFEP66CA
¥|´ò¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¥|´ò¶mÀô´òªF¸ô271~300¸¹,86.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830303,183.54,3,1,3,¦³,µL,3429902,18687,,0.0,0,¥»¥æ©öª÷ÃB§t¶R¤èÃº¯Ç¤g¦a¼W­Èµ|49902¤¸,RPPNMLTKLHKFFEP76CA
¥|´ò¶m,¤g¦a,¤T±[¬q1471~1500¦a¸¹,1530.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,612000,400,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLNLLHKFFEP98CA
¤ôªL¶m,¤g¦a,¤j¤s¬q1141~1170¦a¸¹,2647.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1600000,604,,0.0,0,,RPWNMLNLLHKFFEP96CA
³Á¼d¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤³Á¼d¶m¿³¤Æ¼d¸ô61~90¸¹,14308.0,,¤@¯ë¹A·~°Ï,¾i´Þ¥Î¦a,10402,¤g¦a14«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0720912,183.17,3,2,2,¦³,µL,23200000,126658,,0.0,0,,RPRNMLMJMHKFFFP98CA
¥_´äÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¥_´äÂí¤å¤¯¸ô301~330¸¹,77.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0780823,188.98,4,2,3,¦³,µL,8000000,42333,,0.0,0,,RPROMLQLLHKFFEP86CA
¥x¦è¶m,¤g¦a,©ú¼w¬q481~510¦a¸¹,1987.5,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,755,,0.0,0,,RPQNMLRJMHKFFFP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«Äµ¥Áµó30«Ñ31~60¸¹,95.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940725,230.5,4,3,3,¦³,µL,8000000,34707,,0.0,0,,RPXNMLSKLHKFFAP17DA
¤æ¤»¥«,¤g¦a,¤½¥¿¬q421~450¦a¸¹,1712.0,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4660000,2722,,0.0,0,,RPQNMLTKLHKFFAP56DA
Ûl®ä¶m,¤g¦a,´ò¤º¬q331~360¦a¸¹,4198.07,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2099035,500,,0.0,0,,RPRNMLTKLHKFFAP66DA
¥x¦è¶m,¤g¦a,¥x¿³¬q331~360¦a¸¹,10002.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6601320,660,,0.0,0,,RPPNMLRJMHKFFFP76DA
ªL¤º¶m,¤g¦a,¤¯·R¬q541~570¦a¸¹,5808.3,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9740000,1677,,0.0,0,,RPRNMLOKMHKFFAP88DA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤¤¤s¸ô241~270¸¹,15.6,°Ó,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840730,134.61,1,1,2,¦³,µL,3160000,23475,,0.0,0,,RPQNMLPKMHKFFAP88DA
¥|´ò¶m,¤g¦a,Ãö¸t¬q1201~1230¦a¸¹,83.0,¦í,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1506450,18150,,0.0,0,,RPRNMLTKLHKFFEP07DA
¥|´ò¶m,¤g¦a,Ãö¸t¬q1201~1230¦a¸¹,82.0,¦í,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1488300,18150,,0.0,0,,RPSNMLTKLHKFFEP17DA
¥|´ò¶m,¤g¦a,Ãö¸t¬q1201~1230¦a¸¹,99.0,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1796850,18150,,0.0,0,,RPTNMLTKLHKFFEP27DA
¥|´ò¶m,¤g¦a,¦è³»¬q511~540¦a¸¹,1325.89,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,310000,234,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLTKLHKFFEP37DA
¤ôªL¶m,¤g¦a,Â×¼w¬q61~90¦a¸¹,842.7,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,631000,749,,0.0,0,,RPQNMLKLLHKFFEP78DA
¥|´ò¶m,¤g¦a,Ãö¸t¬q841~870¦a¸¹,97.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1555000,16031,,0.0,0,,RPRNMLKLLHKFFEP88DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q61~90¦a¸¹,612.15,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,450100,735,,0.0,0,,RPPNMLNLLHKFFEP98DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q151~180¦a¸¹,472.97,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,342000,723,,0.0,0,,RPRNMLNLLHKFFEP56DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q361~390¦a¸¹,1616.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1158270,717,,0.0,0,,RPSNMLNLLHKFFEP66DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q151~180¦a¸¹,1794.01,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1285700,717,,0.0,0,,RPPNMLOLLHKFFEP09DA
¤j°ñ¶m,¤g¦a,ªQ¦Ë¬q91~120¦a¸¹,3130.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3050000,974,,0.0,0,,RPQNMLTKLHKFFBP66DA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¦èÁ³Âí¦è¿³«n¸ô271~300¸¹,27.72,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960209,178.48,4,2,2,¦³,¦³,3000000,16809,¤É­°¾÷±ñ,0.0,0,,RPQNMLTKLHKFFCP76DA
ªê§ÀÂí,¤g¦a,©µ¥­¬q211~240¦a¸¹,12.5,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,81250,6500,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPQNMLKKMHKFFDP68DA
¥_´äÂí,¤g¦a,³»ÉÜ¬q421~450¦a¸¹,1537.46,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,987510,642,,0.0,0,,RPVNMLPLLHKFFEP17DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q121~150¦a¸¹,1119.01,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,758420,678,,0.0,0,,RPQNMLRLLHKFFEP86DA
¤æ¤»¥«,¤g¦a,ªLÀY¬q1861~1890¦a¸¹,11.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,22727,,0.0,0,,RPVNMLTKLHKFFAP17EA
¥j§|¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¥j§|¶m¤ô¸P121~150¸¹,95.91,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0700215,126.84,5,1,2,¦³,µL,3100000,24440,,0.0,0,,RPPOMLTKLHKFFAP66EA
³Á¼d¶m,¤g¦a,¤s¼d¬q901~930¦a¸¹,50.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,120000,2400,,0.0,0,¹w´Á«Ø¿v¨Ï¥Î¡A¦p¤£¯à»\«Î¡A«hµ¥«Ý¼x¦¬©Î¦Û¦æ§@¨ä¥L¥Î³~¡C,RPPNMLLMLHKFFFP98DA
¥|´ò¶m,¤g¦a,ªF®üÂ×¬q31~60¦a¸¹,1584.62,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1225010,773,,0.0,0,,RPWNMLRKMHKFFEP47DA
³Á¼d¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤³Á¼d¶m¨F±[«á31~60¸¹,89.38,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g¥[±j¿j³y,1031217,171.87,4,2,4,¦³,µL,6300000,36656,,0.0,0,,RPPNMLNLLHKFFFP09DA
³Á¼d¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤³Á¼d¶m¨F±[«á1~30¸¹,89.29,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g¥[±j¿j³y,1031217,173.6,4,2,4,¦³,µL,5900000,33986,,0.0,0,,RPQNMLNLLHKFFFP56DA
