編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLRJMHKFFAG87CA,,188.31,見其他登記事項,見其他登記事項,103年12月9日,004,二層 三層 四層 一層
RPQOMLRJMHKFFAG08CA,,205.58,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPXOMLRJMHKFFAG78CA,,199.95,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPSPMLRJMHKFFAG38CA,,201.89,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPUPMLRJMHKFFAG58CA,,201.89,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPOQMLRJMHKFFAG08CA,,201.89,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPUNMLRJMHKFFAG38CA,,201.00,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPWOMLQLLHKFFAG68CA,27,197.05,住商用,鋼筋混凝土造,77年1月12日,003,一層 二層 三層 騎樓
RPXNMLLMLHKFFAG28CA,21,117.25,住家用,鋼筋混凝土造,82年11月3日,006,六層
RPXNMLLMLHKFFAG28CA,21,41.34,見其他登記事項,鋼筋混凝土造,82年11月3日,006
RPPNMLTLLHKFFAG18CA,33,105.79,住家用,鋼筋混凝土造,70年12月15日,005,防空避難室 騎樓 二層 一層
RPPNMLTLLHKFFAG18CA,33,105.79,住家用,鋼筋混凝土造,70年12月15日,005,一層 二層 防空避難室 騎樓
RPSNMLKLLHKFFAG57CA,,46.20,見其他登記事項,見其他登記事項,103年10月2日,001,一層
RPPOMLTKLHKFFAG18CA,18,61.26,住家用,鋼筋混凝土造,85年9月23日,005,四層
RPPOMLTKLHKFFAG18CA,18,2.97,見其他登記事項,鋼筋混凝土造,85年9月23日,005
RPPOMLTKLHKFFAG18CA,18,6.90,見其他登記事項,鋼筋混凝土造,85年9月23日,005
RPXOMLTKLHKFFAG98CA,28,56.40,住家用,加強磚造,75年12月9日,001,一層
RPXOMLKLLHKFFAG18CA,33,24.15,住家用,鋼筋混凝土造,70年10月16日,011,八層
RPXOMLKLLHKFFAG18CA,33,7.19,見其他登記事項,鋼筋混凝土造,70年10月16日,011
RPOQMLNLLHKFFAG77CA,,46.90,見其他登記事項,見其他登記事項,103年7月22日,001,一層
RPXNMLPLLHKFFAG58CA,,181.64,住家用,見其他登記事項,103年12月10日,003,一層 二層 三層
RPOOMLPLLHKFFAG77CA,,201.30,住家用,見其他登記事項,103年12月10日,003,一層 二層 三層
RPPOMLPLLHKFFAG87CA,,181.64,住家用,見其他登記事項,103年12月10日,003,一層 二層 三層
RPUQMLPLLHKFFAG58CA,19,78.00,住家用,鋼筋混凝土造,85年8月20日,004,四層
RPUQMLPLLHKFFAG58CA,19,10.61,見其他登記事項,鋼筋混凝土造,85年8月20日,004
RPWNMLRLLHKFFAG68CA,38,41.66,住家用,加強磚造,66年3月15日,001,一層
RPROMLPLLHKFFAG08CA,,181.64,住家用,見其他登記事項,103年12月10日,003,一層 二層 三層
RPXPMLLJMHKFFAG28CA,84,65.00,住家用,木造,20年1月1日,001,一層
RPVNMLMJMHKFFAG97CA,30,92.70,住家用,鋼筋混凝土加強磚造,73年5月11日,002,一層 二層 騎樓
RPQOMLMJMHKFFAG57CA,5,108.48,農舍,鋼筋混凝土造,99年1月27日,002,一層 二層 夾層
RPWNMLLJMHKFFAG97CA,,281.55,見其他登記事項,見其他登記事項,104年1月27日,003,一層 二層 三層
RPQPMLMJMHKFFAG67CA,19,32.44,住家用,鋼筋混凝土造,85年2月16日,008,七層
RPQPMLMJMHKFFAG67CA,19,15.55,見其他登記事項,鋼筋混凝土造,85年2月16日,008
RPQPMLMJMHKFFAG67CA,19,5.52,見其他登記事項,鋼筋混凝土造,85年2月16日,008
RPSOMLKLLHKFFBG77CA,1,277.31,住家用,鋼筋混凝土造,103年5月7日,004,一層 二層 三層 四層
RPSOMLKMLHKFFBG87CA,33,125.12,住家用,鋼筋混凝土加強磚造,70年12月22日,002,一層 二層
RPSQMLOLLHKFFAG48EA,32,20.41,住家用,鋼筋混凝土造,72年7月19日,011,九層
RPSQMLOLLHKFFAG48EA,32,6.39,見其他登記事項,鋼筋混凝土造,72年7月19日,011
RPSQMLOLLHKFFAG48EA,,1.43,見其他登記事項,鋼筋混凝土造,,010
RPVOMLNLLHKFFAG48EA,35,94.82,住家用,鋼筋混凝土加強磚造,68年11月7日,002,一層 二層
RPOOMLSJMHKFFAG08DA,38,100.30,住家用,鋼筋混凝土加強磚造,65年11月3日,002,一層 二層
RPPNMLRKMHKFFBG08CA,22,242.58,農舍,鋼筋混凝土加強磚造,82年1月15日,002,一層 二層
RPUOMLOLLHKFFAG48EA,33,134.42,住家用,鋼筋混凝土加強磚造,70年12月21日,002,一層 二層
RPTNMLPLLHKFFAG38EA,37,70.52,住家用,鋼筋混凝土加強磚造,67年5月22日,002,一層 二層
RPRNMLTLLHKFFBG48CA,20,58.11,住家用,鋼筋混凝土造,84年4月10日,008,五層
RPRNMLTLLHKFFBG48CA,20,15.19,共有部分,鋼筋混凝土造,84年4月10日,008
RPRNMLTLLHKFFBG48CA,20,10.92,共有部分,鋼筋混凝土造,84年4月10日,008
RPVNMLLMLHKFFBG18CA,21,84.93,住家用,鋼筋混凝土造,83年5月24日,007,一層 騎樓
RPVNMLLMLHKFFBG18CA,21,15.17,共有部分,鋼筋混凝土造,83年5月24日,007
RPQNMLPLLHKFFBG97CA,21,124.08,見其他登記事項,鋼筋混凝土造,83年4月14日,012,八層
RPQNMLPLLHKFFBG97CA,21,22.40,共有部分,鋼筋混凝土造,83年4月14日,012
RPQPMLLJMHKFFBG67CA,41,32.19,住家用,見其他登記事項,63年1月15日,001,一層
RPXNMLMJMHKFFBG28CA,20,70.20,住家用,鋼筋混凝土造,84年1月27日,007,七層
RPXNMLMJMHKFFBG28CA,20,1.15,共有部分,鋼筋混凝土造,84年1月27日,007
RPXNMLMJMHKFFBG28CA,20,12.24,共有部分,鋼筋混凝土造,84年1月27日,007
RPPNMLNJMHKFFBG57CA,29,158.53,商業用,鋼造,75年1月29日,001,一層
RPPNMLRJMHKFFBG18EA,,241.48,住家用,鋼筋混凝土造,104年1月12日,003,一層 二層 三層
RPPQMLOLLHKFFBG08CA,37,94.96,住家用,鋼筋混凝土加強磚造,67年1月24日,002,一層 二層
RPVPMLOLLHKFFBG58CA,34,145.40,住家用,鋼筋混凝土加強磚造,70年9月3日,002,一層 二層 騎樓
RPTOMLQLLHKFFBG48CA,21,24.19,住家用,鋼筋混凝土造,83年8月3日,006,二層
RPTOMLQLLHKFFBG48CA,21,2.57,共有部分,鋼筋混凝土造,83年8月3日,006
RPTOMLQLLHKFFBG48CA,21,4.53,共有部分,鋼筋混凝土造,83年8月3日,006
RPTQMLRJMHKFFAG58CA,5,168.03,農舍,鋼筋混凝土造,99年1月27日,003,一層 二層 三層
RPWPMLLJMHKFFAG18CA,21,66.42,住家用,鋼筋混凝土造,82年10月9日,009,三層
RPWPMLLJMHKFFAG18CA,21,14.64,見其他登記事項,鋼筋混凝土造,82年10月9日,Z
RPSPMLQLLHKFFAG38CA,35,110.75,住家用,鋼筋混凝土加強磚造,69年5月8日,002,一層 二層
RPPPMLQLLHKFFAG08CA,1,227.42,農舍,見其他登記事項,103年7月9日,003,一層 二層 三層
RPPOMLOLLHKFFAG77CA,,68.00,住家用,木造,,001,一層
RPUQMLOLLHKFFAG48CA,37,150.55,住家用,見其他登記事項,67年6月5日,001,一層
RPPQMLNLLHKFFAG87CA,43,113.26,住家用,鋼筋混凝土加強磚造,60年10月7日,002,一層 二層
RPORMLOLLHKFFAG97CA,20,116.99,商業用,鋼筋混凝土造,84年7月17日,007,一層 騎樓
RPORMLOLLHKFFAG97CA,20,5.48,見其他登記事項,鋼筋混凝土造,84年7月17日,007
RPORMLOLLHKFFAG97CA,20,74.19,共有部份,鋼筋混凝土造,84年7月17日,007
RPPNMLQLLHKFFAG87CA,21,86.19,住家用,鋼筋混凝土造,82年10月19日,006,五層
RPPNMLQLLHKFFAG87CA,21,43.71,見其他登記事項,鋼筋混凝土造,82年10月19日,006
RPXOMLQLLHKFFAG78CA,7,210.43,見其他登記事項,鋼筋混凝土造,97年9月9日,003,一層 二層 三層
RPOPMLQLLHKFFAG97CA,1,147.17,見其他登記事項,鋼筋混凝土造,103年6月9日,003,一層 二層 三層 見其他登記事項
RPUNMLRLLHKFFAG48CA,26,108.50,住家用,鋼筋混凝土造,78年3月7日,005,五層
RPSNMLRLLHKFFAG28CA,19,82.74,住家用,鋼筋混凝土造,84年10月5日,012,五層
RPSNMLRLLHKFFAG28CA,19,28.41,見其他登記事項,鋼筋混凝土造,84年10月5日,012
RPSNMLRLLHKFFAG28CA,19,18.06,見其他登記事項,鋼筋混凝土造,84年10月5日,012
RPXNMLMJMHKFFAG18CA,1,133.17,住家用,鋼筋混凝土造,103年7月23日,003,三層 一層 二層
RPUQMLRJMHKFFAG68CA,5,103.57,農舍,鋼筋混凝土造,99年1月27日,002,一層 二層 夾層
RPWNMLRJMHKFFAG58CA,20,78.54,住家用,鋼筋混凝土造,84年3月31日,012,十二層
RPWNMLRJMHKFFAG58CA,20,11.76,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPWNMLRJMHKFFAG58CA,20,10.28,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPWNMLRJMHKFFAG58CA,20,13.07,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPSNMLOKMHKFFAG97CA,33,98.28,見其他登記事項,鋼筋混凝土造,70年12月17日,003,一層 二層 三層 地下一層
RPOOMLQLLHKFFBG97CA,19,.23,共有部分,鋼筋混凝土造,85年7月17日,007
RPOOMLQLLHKFFBG97CA,19,.42,住家用,鋼筋混凝土造,85年7月17日,007,一層
RPOOMLQLLHKFFBG97CA,19,21.38,共有部分,鋼筋混凝土造,85年7月17日,007
RPOOMLQLLHKFFBG97CA,19,39.17,住商用,鋼筋混凝土造,85年7月17日,007,一層 騎樓
RPVOMLOKMHKFFAG58EA,20,96.48,住家用,鋼筋混凝土造,83年12月21日,005,二層
RPVOMLOKMHKFFAG58EA,20,11.37,見其他登記事項,鋼筋混凝土造,83年12月21日,005
RPWNMLLMLHKFFBG48EA,31,35.58,住家用,鋼筋混凝土造,72年11月24日,007,三層
RPWNMLLMLHKFFBG48EA,31,8.79,共有部分,鋼筋混凝土造,72年11月24日,007
RPSQMLLJMHKFFBG97CA,36,98.88,住家用,鋼筋混凝土加強磚造,67年10月7日,002,一層 二層
RPVOMLRLLHKFFBG78CA,,271.27,見其他登記事項,鋼筋混凝土造,103年7月25日,003,一層 二層 三層 騎樓 見其他登記事項
RPTOMLKKMHKFFBG87CA,35,109.97,住家用,鋼筋混凝土加強磚造,69年6月24日,002,一層 二層
RPVNMLRKMHKFFBG68CA,16,36.44,住家用,鋼筋混凝土造,87年11月2日,009,九層
RPVNMLRKMHKFFBG68CA,16,13.59,共有部分,鋼筋混凝土造,87年11月2日,009
RPVNMLRKMHKFFBG68CA,16,6.26,共有部分,鋼筋混凝土造,87年11月2日,009
RPQOMLRKMHKFFBG28CA,46,56.58,住家用,鋼筋混凝土加強磚造,58年1月10日,001,一層
RPQPMLTJMHKFFBG48CA,24,145.88,住家用,鋼筋混凝土加強磚造,79年10月12日,003,二層 三層 騎樓 一層
RPPNMLKKMHKFFBG37CA,2,133.16,見其他登記事項,鋼筋混凝土造,101年12月3日,004,二層
RPPNMLKKMHKFFBG37CA,2,66.61,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPPNMLKKMHKFFBG37CA,2,20.01,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPTNMLKMLHKFFAG97EA,22,143.14,住家用,鋼筋混凝土造,82年1月13日,003,一層 二層 三層
RPPNMLLJMHKFFAG47EA,24,202.77,農舍,加強磚造,80年5月13日,002,一層 二層 屋頂突出物
RPTOMLRLLHKFFBG58CA,35,95.60,住家用,鋼筋混凝土加強磚造,69年8月21日,002,一層 二層
RPWPMLQLLHKFFBG88CA,18,32.00,住家用,鋼筋混凝土造,86年8月11日,006,五層
RPWPMLQLLHKFFBG88CA,18,11.89,共有部分,鋼筋混凝土造,86年8月11日,006
RPWPMLQLLHKFFBG88CA,18,9.71,共有部分,鋼筋混凝土造,86年8月11日,006
RPQNMLRLLHKFFBG18CA,19,45.13,住家用,鋼筋混凝土造,85年3月18日,012,十一層
RPQNMLRLLHKFFBG18CA,19,12.31,共有部分,鋼筋混凝土造,85年3月18日,012
RPQNMLRLLHKFFBG18CA,19,11.61,共有部分,鋼筋混凝土造,85年3月18日,012
RPRNMLSJMHKFFBG28CA,8,42.43,住家用,鋼筋混凝土造,95年9月21日,014,十二層
RPRNMLSJMHKFFBG28CA,8,15.13,共有部分,鋼筋混凝土造,95年9月21日,014
RPRNMLSJMHKFFBG28CA,8,7.59,共有部分,鋼筋混凝土造,95年9月21日,014
RPRNMLSJMHKFFBG28CA,8,1.15,共有部分,鋼筋混凝土造,95年9月21日,014
RPVNMLLJMHKFFBG97CA,21,40.54,住家用,鋼筋混凝土造,83年6月21日,007,六層
RPVNMLLJMHKFFBG97CA,21,7.93,共有部分,鋼筋混凝土造,83年6月21日,007
RPVNMLLJMHKFFBG97CA,21,4.54,共有部分,鋼筋混凝土造,83年6月21日,007
RPQOMLOKMHKFFAG08EA,17,192.31,住家用,鋼筋混凝土造,87年3月16日,004,一層 二層 三層 四層
RPRNMLRJMHKFFBG38EA,,200.43,住家用,鋼筋混凝土造,104年1月12日,003,一層 二層 三層
RPUUMLNKMHKFFBG09EA,19,35.92,住家用,鋼筋混凝土造,85年7月17日,007,七層
RPUUMLNKMHKFFBG09EA,19,19.55,共有部分,鋼筋混凝土造,85年7月17日,007
RPUUMLNKMHKFFBG09EA,19,.38,住家用,鋼筋混凝土造,85年7月17日,007,一層
RPUUMLNKMHKFFBG09EA,19,.21,共有部分,鋼筋混凝土造,85年7月17日,007
RPPPMLQLLHKFFBG18CA,2,117.87,見其他登記事項,鋼筋混凝土造,101年12月3日,004,三層
RPPPMLQLLHKFFBG18CA,2,59.10,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPPPMLQLLHKFFBG18CA,2,16.32,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPUPMLQLLHKFFBG68CA,2,141.28,見其他登記事項,鋼筋混凝土造,101年12月3日,004,一層 地下一層
RPUPMLQLLHKFFBG68CA,2,101.07,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPUPMLQLLHKFFBG68CA,2,23.31,見其他登記事項,鋼筋混凝土造,101年12月3日,004
RPRNMLOKMHKFFAG87CA,18,93.92,住家用,鋼筋混凝土造,86年1月27日,006,六層
RPRNMLOKMHKFFAG87CA,18,11.36,見其他登記事項,鋼筋混凝土造,86年1月27日,006
RPRNMLOKMHKFFAG87CA,18,16.72,見其他登記事項,鋼筋混凝土造,86年1月27日,006
RPRPMLRJMHKFFAG28CA,22,83.70,住家用,鋼筋混凝土造,82年8月20日,007,四層
RPRPMLRJMHKFFAG28CA,22,23.93,見其他登記事項,鋼筋混凝土造,82年8月20日,007
RPQPMLLJMHKFFAG57CA,19,149.92,見其他登記事項,鋼筋混凝土造,84年12月28日,003,一層 二層 三層
RPVOMLLJMHKFFAG97CA,19,83.85,住家用,鋼筋混凝土造,84年12月6日,005,四層
RPVOMLLJMHKFFAG97CA,19,5.79,見其他登記事項,鋼筋混凝土造,84年12月6日,005
RPSPMLLJMHKFFAG77CA,20,165.12,住家用,鋼筋混凝土造,83年9月12日,003,一層 二層 三層
RPTNMLRLLHKFFAG38CA,34,98.40,住家用,鋼筋混凝土加強磚造,70年2月18日,002,一層 二層 騎樓
RPSNMLKMLHKFFAG67CA,33,82.27,住家用,鋼筋混凝土造,70年12月15日,005,五層
RPXPMLQLLHKFFAG88CA,33,99.90,住家用,鋼筋混凝土加強磚造,70年12月15日,002,一層 二層
RPVOMLMJMHKFFAG08CA,5,110.32,農舍,鋼筋混凝土造,99年1月27日,002,一層 二層 夾層
RPPPMLLMLHKFFAG67CA,38,140.28,住家用,鋼筋混凝土加強磚造,66年7月18日,003,一層 二層 三層 騎樓
RPPPMLLMLHKFFAG67CA,38,146.61,住家用,鋼筋混凝土加強磚造,66年7月18日,003,一層 二層 三層 騎樓
RPTNMLSJMHKFFAG38CA,19,49.41,住家用,鋼筋混凝土造,85年9月2日,007,七層
RPTNMLSJMHKFFAG38CA,19,6.07,見其他登記事項,鋼筋混凝土造,85年9月2日,007
RPTNMLSJMHKFFAG38CA,19,7.77,見其他登記事項,鋼筋混凝土造,85年9月2日,007
RPUNMLNJMHKFFAG97CA,8,586.03,農舍,鋼筋混凝土造,96年5月30日,003,一層 二層 三層
RPTNMLRJMHKFFAG28CA,33,104.62,住家用,鋼筋混凝土加強磚造,70年12月24日,002,一層 二層
RPWPMLNKMHKFFAG48CA,5,307.34,農舍,見其他登記事項,99年7月19日,003,一層 二層 三層
RPUOMLOKMHKFFAG28CA,,159.17,住家用,見其他登記事項,103年12月8日,003,一層 二層 三層
RPVOMLOKMHKFFAG38CA,36,31.16,商業用,鋼筋混凝土造,68年5月21日,004,一層
RPVOMLOKMHKFFAG38CA,36,31.16,住家用,鋼筋混凝土造,68年5月21日,004,二層
RPVPMLOKMHKFFAG48CA,19,158.82,住家用,鋼筋混凝土造,85年6月24日,003,一層 二層 三層 夾層
RPVPMLOKMHKFFAG48CA,19,13.15,見其他登記事項,鋼筋混凝土造,85年6月24日,003
RPUOMLPKMHKFFAG38CA,1,278.38,農舍,見其他登記事項,103年7月30日,003,一層 二層 三層
RPWOMLRJMHKFFBG98EA,,203.20,見其他登記事項,鋼筋混凝土造,104年2月3日,003,一層 二層 三層 屋頂突出物
RPSOMLRJMHKFFBG58EA,,203.02,見其他登記事項,鋼筋混凝土造,104年2月2日,003,一層 二層 三層 屋頂突出物
RPTOMLRJMHKFFBG68EA,,201.01,見其他登記事項,鋼筋混凝土造,104年2月2日,003,一層 二層 三層 屋頂突出物
RPPQMLMJMHKFFAG87EA,,178.64,住家用,見其他登記事項,104年1月19日,003,一層 二層 三層
RPTQMLLJMHKFFBG08CA,32,31.15,商業用,鋼筋混凝土造,72年2月26日,007,七層
RPTQMLLJMHKFFBG08CA,32,16.07,共有部分,鋼筋混凝土造,72年2月26日,007
RPXNMLLJMHKFFBG18CA,6,249.23,農舍,見其他登記事項,98年4月15日,002,一層 二層
RPRNMLRLLHKFFBG28CA,33,23.58,商業用,鋼筋混凝土造,71年7月27日,008,五層
RPRNMLRLLHKFFBG28CA,33,3.63,共有部分,鋼筋混凝土造,71年7月27日,008
RPRNMLRLLHKFFBG28CA,33,3.35,共有部分,鋼筋混凝土造,71年7月27日,008
RPPOMLRLLHKFFBG18CA,32,88.20,住家用,鋼筋混凝土造,72年5月11日,005,五層
RPPOMLRLLHKFFBG18CA,32,5.76,共有部分,鋼筋混凝土造,72年5月11日,005
RPUOMLRLLHKFFBG68CA,16,44.13,住家用,鋼筋混凝土造,88年8月31日,009,八層
RPUOMLRLLHKFFBG68CA,16,22.68,共有部分,鋼筋混凝土造,88年8月31日,009
RPXOMLSJMHKFFAG09EA,21,110.22,住家用,鋼筋混凝土造,83年5月6日,004,三層 四層
RPXOMLSJMHKFFAG09EA,21,38.27,見其他登記事項,鋼筋混凝土造,83年5月6日,004
RPPOMLKKMHKFFBG47CA,21,89.23,住家用,鋼筋混凝土造,83年3月3日,007,二層
RPPOMLKKMHKFFBG47CA,21,13.01,共有部分,鋼筋混凝土造,83年3月3日,007
RPQOMLKKMHKFFBG57CA,5,223.12,農舍,鋼筋混凝土造,98年10月13日,002,二層 一層
RPWOMLTJMHKFFBG98CA,17,167.85,見其他登記事項,鋼筋混凝土造,86年11月3日,004,一層 二層 三層 四層
RPPNMLSLLHKFFBG28DA,23,115.67,住家用,鋼筋混凝土造,80年12月10日,007,六層
RPPNMLSLLHKFFBG28DA,23,49.94,共有部分,鋼筋混凝土造,80年12月10日,007
RPQNMLSLLHKFFBG38DA,22,121.18,住家用,鋼筋混凝土加強磚造,82年9月1日,002,一層 二層
RPSNMLRJMHKFFBG28CA,3,149.99,見其他登記事項,見其他登記事項,100年11月4日,002,一層 二層 屋頂突出物
RPSSMLNKMHKFFBG58DA,3,401.76,農舍,見其他登記事項,100年10月27日,003,一層 二層 三層
RPVNMLLMLHKFFAG28EA,,187.35,住家用,見其他登記事項,103年12月25日,003,一層 二層 三層
RPQOMLKMLHKFFBG67CA,4,104.13,見其他登記事項,鋼筋混凝土造,100年4月14日,007,一層
RPQOMLKMLHKFFBG67CA,4,68.18,見其他登記事項,鋼筋混凝土造,100年4月14日,007
RPOPMLLMLHKFFBG67CA,4,36.72,見其他登記事項,鋼筋混凝土造,100年6月24日,001,一層
RPOPMLLMLHKFFBG67CA,4,265.50,農舍,見其他登記事項,99年12月13日,003,一層 二層 三層
RPPNMLLJMHKFFBG37CA,35,125.30,住家用,鋼筋混凝土加強磚造,69年5月28日,002,一層 二層
RPPQMLLJMHKFFBG67CA,20,77.31,住家用,鋼筋混凝土造,84年1月28日,007,七層
RPPQMLLJMHKFFBG67CA,20,18.05,共有部分,鋼筋混凝土造,84年1月28日,007
RPPQMLLJMHKFFBG67CA,20,6.95,見其他登記事項,鋼筋混凝土造,84年1月28日,007
RPSOMLRLLHKFFBG68EA,2,272.16,見其他登記事項,鋼筋混凝土造,102年2月5日,003,一層 二層 三層 見其他登記事項
RPTPMLOKMHKFFAG28CA,41,89.55,住家用,鋼筋混凝土加強磚造,63年3月15日,002,一層 二層
RPRPMLMJMHKFFAG77CA,27,108.82,住家用,鋼筋混凝土造,76年11月3日,005,一層
RPRPMLMJMHKFFAG77CA,27,10.11,見其他登記事項,鋼筋混凝土造,76年11月3日,005
RPQNMLLJMHKFFAG37CA,2,181.00,農舍,見其他登記事項,103年11月17日,001,一層
RPUPMLLJMHKFFAG97CA,19,135.97,見其他登記事項,鋼筋混凝土造,84年11月21日,005,一層
RPUPMLLJMHKFFAG97CA,19,81.26,見其他登記事項,鋼筋混凝土造,84年11月21日,005
RPOPMLLMLHKFFAG57CA,43,84.40,住家用,鋼筋混凝土加強磚造,61年3月2日,002,一層
RPOPMLLMLHKFFAG57CA,,109.62,住家用,見其他登記事項,,003,三層
RPPOMLLJMHKFFAG37CA,7,219.05,農舍,見其他登記事項,97年5月6日,002,一層 二層
RPTOMLMJMHKFFAG87CA,21,31.76,住家用,鋼筋混凝土造,83年9月16日,007,二層
RPTOMLMJMHKFFAG87CA,21,5.40,見其他登記事項,鋼筋混凝土造,83年9月16日,007
RPTOMLMJMHKFFAG87CA,21,.91,見其他登記事項,鋼筋混凝土造,83年9月16日,007
RPUOMLMJMHKFFAG97CA,5,277.65,農舍,見其他登記事項,99年4月9日,003,一層 二層 三層
RPUNMLKMLHKFFAG87CA,20,7.62,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPUNMLKMLHKFFAG87CA,20,79.34,住家用,鋼筋混凝土造,84年3月31日,012,十一層
RPUNMLKMLHKFFAG87CA,20,11.77,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPUNMLKMLHKFFAG87CA,20,.04,見其他登記事項,鋼筋混凝土造,84年3月31日,012
RPWOMLLMLHKFFAG28CA,18,89.42,見其他登記事項,鋼筋混凝土造,86年4月8日,002,一層 二層
RPOPMLMJMHKFFAG47CA,21,172.61,住家用,鋼筋混凝土造,82年10月29日,003,一層 二層 三層
RPQOMLLJMHKFFAG47CA,20,58.42,住家用,鋼筋混凝土造,83年12月27日,006,二層
RPQOMLLJMHKFFAG47CA,20,8.70,見其他登記事項,鋼筋混凝土造,83年12月27日,006
RPUPMLMJMHKFFAG08CA,1,272.88,住家用,鋼筋混凝土造,103年7月11日,003,一層 二層 三層 屋頂突出物
RPUPMLOKMHKFFAG38CA,40,81.79,住家用,鋼筋混凝土加強磚造,64年2月27日,004,一層
RPSOMLLJMHKFFBG97EA,32,134.59,住家用,鋼筋混凝土加強磚造,72年4月27日,002,一層 二層 騎樓
RPOPMLOKMHKFFAG97EA,21,88.98,住家用,鋼筋混凝土造,83年4月19日,006,二層
RPOPMLOKMHKFFAG97EA,21,11.15,見其他登記事項,鋼筋混凝土造,83年4月19日,006
RPOPMLOKMHKFFAG97EA,21,99.27,住家用,鋼筋混凝土造,83年4月19日,006,二層
RPOPMLOKMHKFFAG97EA,21,40.79,見其他登記事項,鋼筋混凝土造,83年4月19日,006
RPQNMLRJMHKFFBG28EA,,200.43,住家用,鋼筋混凝土造,104年1月12日,003,一層 二層 三層
RPSPMLLMLHKFFBG08CA,34,59.75,住家用,鋼筋混凝土加強磚造,70年7月17日,004,四層
RPSPMLLMLHKFFBG08CA,,9.28,共有部分,鋼筋混凝土加強磚造,,005
RPUPMLLMLHKFFBG28CA,1,44.15,見其他登記事項,鋼筋混凝土造,103年5月28日,010,三層
RPUPMLLMLHKFFBG28CA,1,4.68,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPUPMLLMLHKFFBG28CA,1,19.20,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPUPMLLMLHKFFBG28CA,1,.49,見其他登記事項,鋼筋混凝土造,103年5月28日,010,一層
RPUPMLLMLHKFFBG28CA,1,.09,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPUPMLLMLHKFFBG28CA,1,.04,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPUPMLLMLHKFFBG28CA,1,.16,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPUPMLLMLHKFFBG28CA,1,.02,見其他登記事項,鋼筋混凝土造,103年5月28日,010
RPWNMLLJMHKFFBG08CA,,64.35,商業用,磚造,,001,一層 騎樓
RPVOMLLJMHKFFBG08CA,16,84.92,住家用,鋼筋混凝土造,87年11月19日,012,十層
RPVOMLLJMHKFFBG08CA,16,13.40,共有部分,鋼筋混凝土造,87年11月19日,010
RPVOMLLJMHKFFBG08CA,16,30.72,共有部分,鋼筋混凝土造,87年11月19日,012
RPVOMLLJMHKFFBG08CA,16,6.21,共有部分,鋼筋混凝土造,87年11月19日,012
RPSNMLNJMHKFFBG87CA,32,86.03,住家用,鋼筋混凝土造,71年10月21日,005,三層
RPSNMLNJMHKFFBG87CA,32,7.12,共有部分,鋼筋混凝土造,71年10月26日,005
RPPNMLLMLHKFFBG57CA,,278.40,見其他登記事項,鋼筋混凝土造,104年1月23日,002,一層 二層 見其他登記事項
RPQNMLKMLHKFFAG67EA,21,77.70,住家用,鋼筋混凝土造,83年4月13日,006,二層
RPQNMLKMLHKFFAG67EA,21,12.47,共有部份,鋼筋混凝土造,83年4月13日,006
RPQNMLKMLHKFFAG67EA,21,21.18,共有部份,鋼筋混凝土造,83年4月13日,006
RPVNMLLJMHKFFAG08EA,36,123.22,住家用,鋼筋混凝土加強磚造,68年1月2日,002,一層 二層
RPUNMLTJMHKFFBG68CA,1,50.12,見其他登記事項,鋼筋混凝土造,103年1月22日,001,一層
RPUNMLLLMHKFFBG08CA,20,88.72,住家用,鋼筋混凝土造,84年7月21日,005,三層
RPUNMLLLMHKFFBG08CA,20,7.14,共有部分,鋼筋混凝土造,84年7月21日,005
RPUOMLLLMHKFFBG18CA,28,118.32,住家用,鋼筋混凝土加強磚造,75年11月15日,002,一層 二層 騎樓
RPVNMLRLMHKFFBG78CA,24,78.23,住家用,鋼筋混凝土造,80年1月19日,004,二層
RPVNMLRLMHKFFBG78CA,24,78.23,商業用,鋼筋混凝土造,80年1月19日,004,一層 騎樓
RPVNMLRLMHKFFBG78CA,24,78.23,住家用,鋼筋混凝土造,80年1月19日,004,三層
