¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¥ÃµØ¤»µó61~90¸¹,31.4,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831227,162.14,3,2,3,¦³,¦³,5660000,34908,©Y¹D¥­­±,0.0,0,,RPWNMLKLLHKFFAD77DA
Ãö¼q°Ï,¤g¦a,°ñ¤lÀY¬q721~750¦a¸¹,2389.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10309,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11809800,4943,,0.0,0,,RPSOMLQKMHKFFFR27CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤K¼wµó140«Ñ6§Ë1~30¸¹,80.8,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1001024,191.71,4,2,4,¦³,µL,10200000,53205,,0.0,0,,RPPNMLNJMHKFFHR66CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏÆQ¬w¤Gµó133«Ñ1~30¸¹,89.11,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811007,174.09,4,2,3,¦³,µL,4200000,24125,,0.0,0,,RPSNMLNLLHKFFHR07CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤¤¥¿¥_¸ô511~540¸¹,149.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0871116,320.37,5,2,3,¦³,µL,13500000,42139,,0.0,0,,RPRNMLOLLHKFFHR07CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï¦w±d¨½¤¤µØ¦èµó196«Ñ31~60¸¹,11.94,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880824,132.73000000000002,3,2,2,¦³,¦³,4350000,32773,©Y¹D¾÷±ñ,0.0,0,,RPRPMLRLLHKFFHR57CA
Âk¤¯°Ï,¤g¦a,¶ý¯ª¼q¬q¤T¤p¬q391~420¦a¸¹,8.22,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,127538,15516,,0.0,0,,RPUNMLQKMHKFFFR37CA
·£¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·£¦è°Ï³Õ·R¸ô129«Ñ61~90¸¹,95.28,¦í,,,10401,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0830706,135.87,3,3,4,¦³,µL,2120000,15603,,0.0,0,,RPPNMLLJMHKFFGR98CA
«n¤Æ°Ï,¤g¦a,ÀY¥÷¬q121~150¦a¸¹,456.53,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,940000,2059,,0.0,0,,RPPNMLSJMHKFFGR07CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¤W±[¨½¤¤¥¿¸ô¤@¬q766«Ñ50§Ë1~30¸¹,85.68,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030929,192.22,4,1,3,¦³,µL,7900000,41099,,0.0,0,,RPPNMLRKMHKFFFR96CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤jÆW¸ô764«Ñ31~60¸¹,4.11,¦í,,,10403,¤g¦a0«Øª«1¨®¦ì0,¤»¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940708,8.55,1,1,1,¦³,¦³,700000,81871,,0.0,0,,RPQNMLNLLHKFFHR86CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°ÏÀs¼æ¨½33¾FÀs°êµó276«Ñ1~30¸¹,81.4,¦í,,,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1031016,195.48,4,2,5,¦³,µL,8700000,44506,,0.0,0,,RPXNMLKLLHKFFHR27CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤¤µØ¦èµó122«Ñ61~90¸¹,18.09,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711231,68.77,2,1,1,¦³,µL,2200000,31991,,0.0,0,,RPPOMLKLLHKFFHR56CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤­ºÖµó121~150¸¹,75.88,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691120,99.84,4,2,4,¦³,µL,6750000,67608,,0.0,0,,RPQOMLKLLHKFFHR66CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¥Ã¤j¸ô¤T¬q361~390¸¹,84.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0981106,113.79,4,2,3,¦³,µL,11000000,96669,,0.0,0,,RPROMLKLLHKFFHR76CA
¤¯¼w°Ï,¤g¦a,¸qªL¬q31~60¦a¸¹,420.09,¦í,,,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30880000,73508,,0.0,0,,RPOPMLPLLHKFFFR86CA
Âk¤¯°Ï,¤g¦a,¶ý¯ª¼q¬q¤T¤p¬q901~930¦a¸¹,576.19,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10401,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10800000,18744,,0.0,0,,RPTNMLPLLHKFFFR17CA
¤¯¼w°Ï,¤g¦a,«á¾À¬q1171~1200¦a¸¹,27.39,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,18255,,0.0,0,,RPOOMLPLLHKFFFR76CA
Âk¤¯°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«Âk¤¯°ÏªZªF¨½ªZªF¤@µó49«Ñ61~90¸¹,14.34,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860721,49.010000000000005,0,0,0,µL,¦³,720000,14691,,0.0,0,,RPQOMLKLLHKFFFR09CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,153.64,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10150000,66064,,0.0,0,,RPTNMLMKMHKFFER76CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï½¬¼æ¥_¤@µó61~90¸¹,153.64,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,224.41,5,2,4,¦³,µL,14500000,64614,,0.0,0,,RPUNMLMKMHKFFER86CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,119.31,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6090000,51044,,0.0,0,,RPVNMLMKMHKFFER96CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,119.31,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,180.13,5,2,5,¦³,µL,8700000,48298,,0.0,0,,RPWNMLMKMHKFFER07CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6200000,53059,,0.0,0,,RPXNMLMKMHKFFER17CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,4,2,3,¦³,µL,8850000,49697,,0.0,0,,RPOOMLMKMHKFFER98CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6170000,52803,,0.0,0,,RPPOMLMKMHKFFER09CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,4,2,3,¦³,µL,8820000,49528,,0.0,0,,RPQOMLMKMHKFFER56CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPVPMLOKMHKFFER37CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,4,2,4,¦³,µL,8650000,48574,,0.0,0,,RPPQMLOKMHKFFER86CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPQQMLOKMHKFFER96CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,4,2,4,¦³,µL,8650000,48574,,0.0,0,,RPRQMLOKMHKFFER07CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPSQMLOKMHKFFER17CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,5,2,4,¦³,µL,8650000,48574,,0.0,0,,RPTQMLOKMHKFFER27CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPUQMLOKMHKFFER37CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,5,2,4,¦³,µL,8650000,48574,,0.0,0,,RPVQMLOKMHKFFER47CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPWQMLOKMHKFFER57CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,4,2,4,¦³,µL,8650000,48574,,0.0,0,,RPXQMLOKMHKFFER67CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPORMLOKMHKFFER86CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,5,2,4,¦³,µL,8650000,48574,,0.0,0,,RPPRMLOKMHKFFER96CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,116.85,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6050000,51776,,0.0,0,,RPQRMLOKMHKFFER07CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§¥ú¤T¸ô171«Ñ1~30¸¹,116.85,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,178.08,5,2,4,¦³,µL,8650000,48574,,0.0,0,,RPRRMLOKMHKFFER17CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,144.45,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8790000,60852,,0.0,0,,RPSRMLOKMHKFFER27CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï½¬¼æ¸ô116«Ñ1~30¸¹,144.45,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,201.77,4,2,4,¦³,µL,12550000,62200,,0.0,0,,RPTRMLOKMHKFFER37CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,136.43,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8750000,64135,,0.0,0,,RPURMLOKMHKFFER47CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï½¬¼æ¸ô116«Ñ1~30¸¹,136.43,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,201.77,4,2,4,¦³,µL,12500000,61952,,0.0,0,,RPVRMLOKMHKFFER57CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,136.43,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8750000,64135,,0.0,0,,RPXRMLOKMHKFFER77CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï½¬¼æ¸ô116«Ñ1~30¸¹,136.43,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,201.77,4,2,4,¦³,µL,12500000,61952,,0.0,0,,RPOSMLOKMHKFFER96CA
µ½¤Æ°Ï,¤g¦a,µ½·s¬q121~150¦a¸¹,144.45,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8780000,60782,,0.0,0,,RPPSMLOKMHKFFER07CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï½¬¼æ¸ô116«Ñ1~30¸¹,144.45,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031216,201.77,5,2,4,¦³,µL,12550000,62200,,0.0,0,,RPQSMLOKMHKFFER17CA
¦w©w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w©w°Ï³\¤¤Àç1~30¸¹,107.33,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030909,192.42,4,2,4,¦³,µL,7000000,36379,,0.0,0,,RPPNMLQKMHKFFER76CA
¦è´ä°Ï,¤g¦a,’x¤lªL¬q1321~1350¦a¸¹,780.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300000,2949,,0.0,0,,RPSNMLPKMHKFFDR86CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¤p·s¨½¶§¥ú¤G¸ô168«Ñ1~30¸¹,110.68,¦í,,,10301,¤g¦a3«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031125,197.49,5,2,6,¦³,µL,8200000,41521,,0.0,0,,RPOOMLNLLHKFFER09CA
¥ªÂí°Ï,¤g¦a,¤s°\¬q511~540¦a¸¹,1001.68,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,200,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLQLLHKFFER86CA
·s¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·s¤Æ°Ï¥¿·s¸ô363«Ñ1~30¸¹,14.03,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821207,109.13,3,1,2,¦³,µL,2600000,23825,,0.0,0,¦³ªþ¤@°±¨®¦ì¡AµL¥t¥~½s­q«Ø¸¹¡AµL¥t¥~­p»ù¡C,RPVNMLQLLHKFFER37CA
¾Ç¥Ò°Ï,¤g¦a,¤jÆW¬q841~870¦a¸¹,88.75,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,360000,4056,,0.0,0,,RPPNMLOLLHKFFDR09CA
¥_ªù°Ï,¤g¦a,·Ë©³¼d¬q¤G­«´ä¤p¬q91~120¦a¸¹,3563.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,712600,200,,0.0,0,,RPXOMLKLLHKFFDR96CA
¾Ç¥Ò°Ï,¤g¦a,¦v¤l´ä¬q151~180¦a¸¹,2880.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2880000,1000,,0.0,0,,RPOPMLKLLHKFFDR78CA
¦è´ä°Ï,¤g¦a,«áÀç¬q1531~1560¦a¸¹,1144.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,1311,,0.0,0,,RPQNMLLLLHKFFDR88CA
¨Î¨½°Ï,¤g¦a,¨Î¨½¬q2341~2370¦a¸¹,243.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7497765,30855,,0.0,0,,RPUNMLKLLHKFFDR56CA
¨Î¨½°Ï,¤g¦a,¨Î¨½¬q2341~2370¦a¸¹,239.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7374345,30855,,0.0,0,,RPVNMLKLLHKFFDR66CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï²»©M¤Tµó151~180¸¹,24.11,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850510,99.69,3,2,2,¦³,µL,2600000,26081,,0.0,0,,RPXNMLKLLHKFFDR86CA
³Â¨§°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«³Â¨§°Ï«n¶Õ¨½«n¶Õ61~90¸¹,247.32,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1031111,440.93,6,2,6,¦³,µL,19850000,45018,,0.0,0,,RPPOMLSJMHKFFCR76CA
³Â¨§°Ï,¤g¦a,¤å¥¿¬q361~390¦a¸¹,411.65,¹A,,,10403,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3730000,9061,,0.0,0,,RPQOMLSJMHKFFCR86CA
³Â¨§°Ï,¤g¦a,¥_¶Õ¼d¬q2581~2610¦a¸¹,2935.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1275000,434,,0.0,0,¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPTNMLOLLHKFFCR76CA
¤j¤º°Ï,¤g¦a,¤G­«·Ë¬q151~180¦a¸¹,174.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,165300,950,,0.0,0,,RPUNMLPLLHKFFCR96CA
¤UÀç°Ï,¤g¦a,¤j¤Ù¼d¬q1981~2010¦a¸¹,2218.5,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1250000,563,,0.0,0,,RPVNMLNKMHKFFCR86CA
¤UÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤UÀç°Ï·s¿³¨½1¾F·s¥_µó23«Ñ1~30¸¹,127.32,¦í,,,10402,¤g¦a9«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1021127,180.4,5,2,3,¦³,µL,5300000,29379,,0.0,0,,RPPNMLOKMHKFFCR98CA
³Â¨§°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«³Â¨§°Ï«n¶Õ¨½«n¶Õ61~90¸¹,279.81,¹A,,,10403,¤g¦a7«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1031111,223.84,5,2,4,¦³,µL,10420000,46551,,0.0,0,,RPQNMLKMLHKFFCR78CA
¤»¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤»¥Ò°Ï¤G¥Ò¨½«Ø¤uµó181«Ñ3§Ë1~30¸¹,102.36,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1031225,165.37,5,2,3,¦³,µL,6380000,38580,,0.0,0,,RPWOMLMJMHKFFCR86CA
